ID,Title,Author,Publication,Format,ISBN,Series,Physical Details
b4817,"""advances in computing and information technology : proceedings of the second international conference on advances in computing and information technology (acity) july 13-15,...""","""meghanathan, natarajan, | nagamalai, dhinaharan. | chaki, nabendu.""","""berlin ; springer, â©2013.""","""electronic books. | conference papers and proceedings.""",9783642315527,"""advances in intelligent systems and computing ; 177.""","""1 online resource."""
b4820,"""securing digital video : techniques for drm and content protection""","""diehl, eric.""","""berlin ; springer, â©2012.""","""electronic books.""",9783642173455,"""nan""","""1 online resource"""
b4821,"""critical information infrastructures security : 9th international conference, critis 2014, limassol, cyprus, october 13-15, 2014, revised selected papers""","""panayiotou, christos g. | ellinas, georgios, | kyriakides, elias, | polycarpou, marios,""","""cham""","""electronic books. | conference papers and proceedings.""",9783319316642,"""lecture notes in computer science ; 8985. 0302-9743 lncs sublibrary. sl 4, security and cryptology.""","""1 online resource (xiv, 388 pages)"""
b4823,"""formal techniques for distributed systems : joint ifip wg 6.1 international conference, fmoodsforte 2013, held as part of the 8th international federated conference on...""","""beyer, dirk, | boreale, michele,""","""heidelberg ; springer, â©2013.""","""electronic books. | conference papers and proceedings.""",9783642385926,"""lecture notes in computer science ; 7892. lncs sublibrary. sl 2, programming and software engineering.""","""1 online resource (xiii, 320 pages)"""
b4824,"""signal and image restoration : information-theoretic approaches""","""noonan, joseph.""","""bellingham, wash.""","""electronic books.""",9780819488220,"""spie monograph ; pm213.""","""1 online resource (xii, 103 pages)"""
b4825,"""a singular introduction to commutative algebra""","""greuel, g.-m. (gert-martin)""","""berlin, heidelberg""","""electronic books.""",9783662049631,"""nan""","""1 online resource (xvii, 588 pages)"""
b4826,"""towards one-pass synthesis""","""drechsler, rolf.""","""boston, ma""","""electronic books.""",9781475735963,"""nan""","""1 online resource (x, 181 p.)"""
b4827,"""epidemics of plant diseases : mathematical analysis and modeling""","""kranz, jã¼rgen.""","""berlin, heidelberg""","""electronic books.""",9783642753985,"""ecological studies, analysis and synthesis, ; 13.""","""1 online resource (xv, 268 pages)"""
b4828,"""meta-xâ®-software for metapopulation viability analysis""","""frank, karin. | wissel, christian. | grimm, volker. | kã¶ster, frank. | lorek, helmut. | sonnenschein, michael.""","""berlin, heidelberg""","""electronic books.""",9783642557231,"""nan""","""1 online resource (xii, 195 pages)"""
b4829,"""business object design and implementation iii : oopsla '99 workshop proceedings, 2 november 1999, denver, colorado, usa""","""patel, d. | sutherland, jeffrey victor. | miller, j.""","""london ; springer, â©1999.""","""electronic books. | conference proceedings.""",9781447108818,"""nan""","""1 online resource (vi, 179 pages)"""
b4830,"""business object design and implementation : oopsla '95 workshop proceedings,16 october 1995, austin, texas""","""sutherland, jeffrey victor.""","""london ; springer, â©1997.""","""electronic books. | conference proceedings.""",9781447109471,"""nan""","""1 online resource (viii, 165 pages)"""
b4831,"""emerging challenges for security, privacy and trust : 24th ifip tc 11 international information security conference, sec 2009, pafos, cyprus, may 18-20, 2009. proceedings""","""gritzalis, dimitris. | lã³pez, javier.""","""berlin ; springer, â©2009.""","""electronic books. | conference proceedings.""",9783642012440,"""ifip advances in information and communication technology ; 297.""","""1 online resource."""
b4832,"""metaheuristics in the service industry""","""geiger, martin josef.""","""berlin ; springer, â©2009.""","""electronic books.""",9783642009396,"""lecture notes in economics and mathematical systems ; 624.""","""1 online resource (x, 171 pages)"""
b4833,"""innovations in digital watermarking techniques""","""wang, feng-hsing.""","""berlin""","""electronic books.""",9783642031878,"""studies in computational intelligence ; v. 232.""","""1 online resource (xiv, 186 p.)"""
b4834,"""monte carlo and quasi-monte carlo methods 2008""","""l'ãcuyer, pierre, | owen, art b.""","""heidelberg ; springer, â©2009.""","""electronic books. | conference proceedings.""",9783642041075,"""nan""","""1 online resource (xii, 672 pages)"""
b4835,"""monte carlo and quasi-monte carlo methods 2004""","""niederreiter, harald, | talay, d.""","""berlin ; springer, â©2006.""","""electronic books. | conference proceedings.""",9783540311867,"""nan""","""1 online resource (ix, 514 pages)"""
b4836,"""advances in digital forensics ix : 9th ifip wg 11.9 international conference on digital forensics, orlando, fl, usa, january 28-30, 2013, revised selected papers""","""peterson, gilbert, | shenoi, sujeet,""","""berlin""","""electronic books. | conference papers and proceedings.""",9783642411489,"""ifip advances in information and communication technology ; 410. 1868-4238""","""1 online resource (xx, 398 pages)"""
b4837,"""visual cryptography for image processing and security : theory, methods, and applications""","""liu, feng""","""cham""","""electronic books.""",9783319234731,"""nan""","""1 online resource"""
b4838,"""applied cryptography for cyber security and defense : information encryption and cyphering""","""nemati, hamid r., | yang, li,""","""hershey, pa.""","""electronic books.""",9781615207848,"""nan""","""1 online resource (337 pages)"""
b4839,"""a practical guide to tpm 2.0 : using the new trusted platform module in the new age of security""","""arthur, will""","""berkeley, ca""","""electronic books.""",9781430265849,"""nan""","""1 online resource (xxvii, 347 pages)"""
b4840,"""physical-layer security for cooperative relay networks""","""zou, yulong""","""switzerland""","""electronic books.""",9783319311746,"""wireless networks (springer (firm))""","""1 online resource (ix, 104 pages)"""
b4841,"""electrostatic lens systems""","""heddle, d. w. o. (douglas w. o.)""","""bristol ; institute of physics pub., â©2000.""","""electronic books.""",9781420034394,"""nan""","""1 online resource (x, 128 pages)"""
b4843,"""10th international conference on practical applications of computational biology & bioinformatics""","""mohd saberi mohamad, | rocha, miguel p., | fdez.-riverola, florentino | domã­nguez mayo, francisco j. | paz santana, juan f. de,""","""switzerland""","""electronic books. | conference papers and proceedings. | congresses.""",9783319401263,"""advances in intelligent systems and computing ; 477.""","""1 online resource (xv, 224 pages)"""
b4844,"""the influence of technology on social network analysis and mining""","""ãzyer, tansel.""","""vienna ; springer, 2013.""","""electronic books.""",9783709113462,"""lecture notes in social networks ; 6.""","""1 online resource."""
b4845,"""advances in cryptology - eurocrypt 2009 : 28th annual international conference on the theory and applications of cryptographic techniques, cologne, germany, april 26-30, 2009 ;...""","""joux, antoine.""","""berlin""","""electronic books. | conference papers and proceedings.""",9783642010019,"""lecture notes in computer science ; 5479.""","""1 online resource (xv, 609 pages)"""
b4846,"""advances in cryptology - asiacrypt 2009 : 15th international conference on the theory and application of cryptology and information security, tokyo, japan, december 6-10, 2009 :...""","""matsui, mitsuru,""","""berlin ; springer, â©2009.""","""electronic books. | conference papers and proceedings.""",9783642103667,"""lecture notes in computer science ; 5912. lncs sublibrary. sl 4, security and cryptology.""","""1 online resource (xiv, 722 pages)"""
b4847,"""advances in information and computer security : 7th international workshop on security, iwsec 2012, fukuoka, japan, november 7-9, 2012. proceedings""","""hanaoka, goichiro. | yamauchi, toshihiro""","""berlin ; springer, â©2012.""","""electronic books. | conference papers and proceedings.""",9783642341175,"""lecture notes in computer science ; 7631.""","""1 online resource."""
b4848,"""cryptology and network security : 11th international conference, cans 2012, darmstadt, germany, december 12-14, 2012, proceedings""","""pieprzyk, josef, | sadeghi, ahmad-reza. | manulis, mark.""","""berlin ; springer, â©2012.""","""electronic books. | conference papers and proceedings.""",9783642354045,"""lecture notes in computer science ; 7712. lncs sublibrary. sl 4, security and cryptology.""","""1 online resource (xvi, 309 pages)"""
b4849,"""security protocols xx : 20th international workshop, cambridge, uk, april 12-13, 2012, revised selected papers""","""christianson, bruce.""","""berlin ; springer, â©2012.""","""electronic books. | conference papers and proceedings.""",9783642356940,"""lecture notes in computer science ; 7622. lncs sublibrary. sl 4, security and cryptology.""","""1 online resource."""
b4850,"""camera-based document analysis and recognition : 4th international workshop, cbdar 2011, beijing, china, september 22, 2011, revised selected papers""","""iwamura, masakazu. | shafait, faisal.""","""berlin ; springer, â©2012.""","""electronic books. | conference papers and proceedings.""",9783642293641,"""lecture notes in computer science ; 7139. lncs sublibrary. sl 6, image processing, computer vision, pattern recognition, and graphics.""","""1 online resource (viii, 171 pages)"""
b4851,"""security protocols xix : 19th international workshop, cambridge, uk, march 28-30, 2011, revised selected papers""","""christianson, bruce.""","""berlin ; springer, â©2011.""","""electronic books. | conference papers and proceedings.""",9783642258671,"""lecture notes in computer science ; 7114. lncs sublibrary. sl 4, security and cryptology.""","""1 online resource (ix, 380 pages)."""
b4852,"""trust and trustworthy computing : 5th international conference, trust 2012, vienna, austria, june 13-15, 2012. proceedings""","""katzenbeisser, stefan.""","""berlin ; springer, â©2012.""","""electronic books. | conference papers and proceedings.""",9783642309212,"""lecture notes in computer science ; 7344. lncs sublibrary. sl 4, security and cryptology.""","""1 online resource."""
