ID,Title,Author,Publication,Format,ISBN,Series,Physical Details
b5294,"""High performance computing in science and engineering '15 : transactions of the High Performance Computing Center, Stuttgart (HLRS) 2015""","""Nagel, Wolfgang E., | KrÃ¶ner, Dietmar, | Resch, Michael,""","""Cham""","""Electronic books.""",9783319246338,"""nan""","""1 online resource (ix, 701 pages)"""
b5295,"""High performance computing in science and engineering '16 : transactions of the High Performance Computing Center, Stuttgart (HLRS) 2016""","""Nagel, Wolfgang E., | KrÃ¶ner, Dietmar, | Resch, Michael,""","""Cham, Switzerland""","""Electronic books.""",9783319470665,"""nan""","""1 online resource"""
b5296,"""CryptoSchool""","""Gathen, Joachim von zur""","""Berlin, Heidelberg""","""Electronic books.""",9783662484258,"""nan""","""1 online resource (12, 888 pages)"""
b5298,"""Data mining in dynamic social networks and fuzzy systems""","""Bhatnagar, Vishal,""","""Hershey, PA""","""Electronic books.""",9781466642140,"""Advances in data mining and database management.""","""1 online resource."""
b5299,"""Information Security Management & Small Systems Security : IFIP TC11 WG11.1WG11.2 Seventh Annual Working Conference on Information Security Management & Small Systems Security...""","""Eloff, Jan H. P.""","""Boston, MA""","""Electronic books.""",9780387355757,"""IFIP - The International Federation for Information Processing ; 26""","""1 online resource (xi, 243 p.)."""
b5303,"""Evolutionary computation in combinatorial optimization : 10th European conference, EvoCOP 2010, Istanbul, Turkey, April 7-9, 2010 : proceedings""","""Cowling, Peter I. | Merz, Peter.""","""Berlin ; Springer, c2010.""","""Electronic books. | Conference papers and proceedings.""",9783642121395,"""Lecture notes in computer science ; 6022. LNCS sublibrary. SL 1, Theoretical computer science and general issues.""","""1 online resource (xv, 287 p.)"""
b5304,"""Theory of cryptography : 14th International Conference, TCC 2016-B, Beijing, China, October 31-November 3, 2016, Proceedings. Part II""","""Hirt, Martin, | Smith, Adam,""","""Berlin, Germany""","""Electronic books.""",9783662536445,"""Lecture notes in computer science ; 9986. 0302-9743 LNCS sublibrary. SL 4, Security and cryptology.""","""1 online resource (xv, 578 pages)"""
b5305,"""Essentials of statistics for the behavioral sciences""","""Gravetter, Frederick J.""","""Australia""","""nan""",9781285051253,"""nan""","""xvi, 631 pages"""
b5306,"""Performance tuning of scientific applications""","""Bailey, David H. | Lucas, Robert F. | Williams, Samuel Watkins.""","""Boca Raton, FL""","""Electronic books.""",9781439815700,"""Chapman & Hall/CRC computational science series.""","""1 online resource (ix, 381 pages, [8] pages of plates)"""
b5307,"""Handbook of research on computational science and engineering : theory and practice""","""Leng, Joanna, | Sharrock, W. W.""","""Hershey, Pa.""","""Electronic books.""",9781613501177,"""nan""","""1 online resource (2 volumes (various pagings))"""
b5308,"""Scientific data analysis using Jython scripting and Java""","""Chekanov, S. V. (Sergei V.)""","""London""","""Electronic books.""",9781849962872,"""Advanced information and knowledge processing ; 0.""","""1 online resource."""
b5309,"""The manual of scientific style : a guide for authors, editors, and researchers""","""Rabinowitz, Harold, | Vogel, Suzanne.""","""Amsterdam ; Academic Press/Elsevier, c2009.""","""Electronic books.""",9780123739803,"""nan""","""1 online resource (xii, 968 p.)"""
b5310,"""New computing techniques in physics research II : proceedings of the Second International Workshop on Software Engineering, Artificial Intelligence and Expert Systems in High...""","""Perret-Gallix, Denis""","""Singapore ; World Scientific, c1992.""","""nan""",9810211228,"""nan""","""xv, 785 p."""
b5314,"""Smart Card Research and Advanced Applications : IFIP TC8""","""Domingo-Ferrer, Josep.""","""Boston, MA""","""Electronic books.""",9780387355283,"""IFIP - The International Federation for Information Processing ; 52""","""1 online resource (ix, 389 p.)."""
b5315,"""Beginning power BI : a practical guide to self-service data analytics with Excel 2016 and Power BI desktop""","""Clark, Dan, 1963-""","""Camp Hill, Pennsylvania""","""Electronic books.""",9781484225776,"""nan""","""1 online resource (xvii, 348 pages)"""
b5316,"""Using science notebooks in elementary classrooms""","""Klentschy, Michael P.""","""Arlington, Va.""","""nan""",9781933531038,"""nan""","""ix, 126 p."""
b5317,"""Health sciences librarianship""","""Wood, M. Sandra,""","""Lanham""","""Electronic books.""",9780810888142,"""Medical Library Association Books series.""","""1 online resource (473 pages)."""
b5320,"""New frontiers in artificial intelligence : JSAI-isAI 2012 Workshops, LENLS, JURISIN, MiMI, Miyazaki, Japan, November 30 and December 1, 2012, Revised selected papers""","""Motomura, Yoichi, | Butler, Alastair, | Bekki, Daisuke,""","""Berlin""","""Electronic books. | Conference papers and proceedings.""",9783642399312,"""Lecture notes in computer science ; 7856. LNCS sublibrary. SL 7, Artificial intelligence.""","""1 online resource (xvi, 256 pages)"""
b5322,"""Theoretical aspects of distributed computing in sensor networks""","""Nikoletseas, Sotiris. | Rolim, JosÃ© D. P.""","""Heidelberg ; Springer, c2011.""","""Electronic books.""",9783642148491,"""Monographs in theoretical computer science. 1431-2654""","""1 online resource (xvi, 914 p.)"""
b5323,"""Secure Information Networks : Communications and Multimedia Security IFIP TC6TC11 Joint Working Conference on Communications and Multimedia Security (CMS'99) September 20-21,...""","""Preneel, Bart.""","""Boston, MA""","""Electronic books.""",9780387355689,"""IFIP - The International Federation for Information Processing ; 23""","""1 online resource (xi, 322 p.)."""
b5324,"""Practical aspects of computational chemistry IV""","""Leszczynski, Jerzy, | Shukla, Manoj,""","""New York""","""Electronic books.""",9781489976994,"""nan""","""1 online resource (viii, 398 pages)"""
b5325,"""Fish4Knowledge : collecting and analyzing massive coral reef fish video data""","""Fisher, R. B., | Chen-Burger, Yun-Heh, | Giordano, Daniela, | Hardman, Lynda, | Lin, Fang-Pang,""","""Switzerland""","""Electronic books.""",9783319302089,"""Intelligent systems reference library ; v. 104.""","""1 online resource"""
b5327,"""Using geodata & geolocation in the social sciences : mapping our connected world""","""Abernathy, David Ray""","""Los Angeles""","""Geographic information systems.""",9781473908185,"""nan""","""xiv, 327 pages, 2 unnumbered pages"""
b5328,"""Data structure and software engineering : challenges and improvements""","""Antonakos, James L.""","""Oakville, Ont.""","""nan""",9781926692975,"""nan""","""350 p."""
b5329,"""Personal wireless communications : IFIP TC6WG6.8 Working Conference on Personal Wireless Communications (PWC'2000), September 14-15, 2000, GdaÅsk, Poland""","""WoÅºniak, JÃ³zef. | Konorski, Jerzy.""","""New York""","""Electronic books. | Conference proceedings.""",9780387355269,"""International Federation for Information Processing (Series) ; 51. 1868-4238""","""1 online resource."""
b5330,"""Usability : Gaining a Competitive Edge""","""Hammond, Judy.""","""Boston, MA""","""Electronic books.""",9780387356105,"""IFIP - The International Federation for Information Processing ; 99""","""1 online resource (xiii, 298 p.)."""
b5344,"""Elliptic Curves and Their Applications to Cryptography : An Introduction""","""Enge, Andreas.""","""Boston, MA""","""Electronic books.""",9781461552079,"""nan""","""1 online resource (xvi, 164 p.)"""
b5345,"""Elements of Distributed Algorithms : Modeling and Analysis with Petri Nets""","""Reisig, Wolfgang.""","""Berlin, Heidelberg""","""Electronic books.""",9783662036877,"""nan""","""1 online resource (xi, 302 p.)"""
b5346,"""Ask, measure, learn : using social media analytics to understand and influence customer behavior""","""Finger, Lutz""","""Sebastopol""","""Electronic books.""",9781449336844,"""nan""","""1 online resource"""
b5347,"""SPSS survival manual : a step by step guide to data analysis using SPSS""","""Pallant, Julie.""","""Maidenhead""","""nan""",9780335242405,"""nan""","""1 online resource (xiv, 345 pages)"""
b5348,"""Cosmogenic nuclides : principles, concepts and applications in the earth surface sciences""","""Dunai, T. J. (Tibor), 1965-""","""Cambridge ; Cambridge University Press, Â©2010.""","""Electronic books.""",9780511677526,"""nan""","""1 online resource (ix, 187 pages)"""
b5349,"""Brain informatics and health : International Conference, BIH 2016, Omaha, NE, USA, October 13-16, 2016 Proceedings""","""Ascoli, Giorgio A., | Hawrylycz, Michael, | Ali, Hesham H., | Khazanchi, Deepak, | Shi, Yong,""","""Cham, Switzerland""","""Electronic books. | Conference papers and proceedings.""",9783319471037,"""Lecture notes in computer science. Lecture notes in artificial intelligence ; 9919. LNCS sublibrary. SL 7, Artificial intelligence.""","""1 online resource (xiv, 388 pages)"""
b5350,"""Image and video encrytion : from digital rights management to secured personal communication""","""Uhl, Andreas, 1968-""","""New York, NY, USA""","""Electronic books.""",9780387234038,"""Advances in information security ; 15""","""xvi, 161 p."""
b5351,"""Mechanisms : new media and the forensic imagination""","""Kirschenbaum, Matthew G.""","""Cambridge, Mass.""","""nan""",9780262113113,"""nan""","""xvii, 296 p."""
b5354,"""Modeling, Simulation and Optimization of Complex Processes HPSC 2015 : Proceedings of the Sixth International Conference on High Performance Scientific Computing, March 16-20,...""","""Bock, Hans Georg. | Phu, Hoang Xuan. | Rannacher, Rolf. | SchlÃ¶der, Johannes P.""","""Cham""","""Electronic books.""",9783319671680,"""nan""","""1 online resource (289 p.)"""
b5355,"""Data security breaches and privacy in Europe""","""Wong, Rebecca.""","""London""","""Electronic books.""",9781447155867,"""SpringerBriefs in cybersecurity, 2193-973X""","""1 online resource (vii, 54 p.)."""
b5357,"""Lossless information hiding in images""","""Lu, Zhe-Ming""","""Cambridge, MA""","""Electronic books.""",9780128121665,"""nan""","""1 online resource"""
b5358,"""Writing history in the digital age""","""Dougherty, Jack, | Nawrotzki, Kristen.,""","""Ann Arbor""","""nan""",9780472072064,"""Digital humanities (Ann Arbor, Mich.)""","""xi, 283 pages ; 23 cm."""
b5359,"""GIS and the social sciences : theory and applications""","""Ballas, Dimitris""","""Abingdon, Oxon ; New York, NY""","""nan""",9781138785137,"""nan""","""xix, 279 pages ; 26 cm"""
b5360,"""Human Aspects of IT for the Aged Population. Aging, Design and User Experience : Third International Conference, ITAP 2017, Held as Part of HCI International 2017, Vancouver,...""","""Zhou, Jia. | Salvendy, Gavriel.""","""Cham""","""Electronic books.""",9783319585307,"""Lecture notes in computer science ; 10297. 0302-9743""","""1 online resource (xxiii, 513 p.)"""
b5361,"""Qualitative methods in economics""","""MarkoviÄ, Mirjana RadoviÄ""","""Abingdon, Oxon ; New York, NY""","""nan""",9781138692473,"""Routledge frontiers of political economy ; 215.""","""xii, 208 pages ; 24 cm."""
b5362,"""Handbook of applied spatial analysis : software tools, methods and applications""","""Fischer, Manfred M., | Getis, Arthur,""","""Berlin ; Springer, 2009.""","""Electronic books.""",9783642036477,"""nan""","""1 online resource (xv, 811 p.)"""
b5363,"""Big data analytics for sensor-network collected intelligence""","""Hsu, Hui-Huang, | Chang, Chuan-Yu, | Hsu, Ching-Hsien,""","""London, United Kingdom""","""Electronic books.""",9780128096253,"""Intelligent data-centric systems""","""1 online resource."""
b5365,"""Structural equation models : from paths to networks""","""Westland, J. Christopher""","""Cham""","""Electronic books.""",9783319165073,"""Studies in systems, decision and control. 2198-4190""","""1 online resource"""
b5366,"""Natural language processing and Chinese computing : Third CCF Conference, NLPCC 2014, Shenzhen, China, December 5-9, 2014. Proceedings""","""Zong, Chengqing, | Nie, Jian-Yun, | Zhao, Dongyan, | Feng, Yansong,""","""Berlin""","""Electronic books.""",9783662459249,"""Communications in computer and information science ; 496. 1865-0929""","""1 online resource (xviii, 474 p.)"""
b5367,"""Ecological modelling : an introduction""","""JÃ¸rgensen, Sven Erik, 1934-""","""Southampton ; WIT, Â©2009.""","""Electronic books.""",9781845644093,"""nan""","""1 online resource (188 pages)"""
b5368,"""The exposome : a primer""","""Miller, Gary W.""","""Burlington""","""Electronic books.""",9780124172180,"""nan""","""1 online resource (118 pages)"""
b5371,"""Programming abstractions in Java""","""Roberts, Eric.""","""Boston""","""nan""",9780134421186,"""Always learning.""","""xiv, 777 pages"""
b5383,"""Geo-informatics in resource management and sustainable ecosystem : International Symposium, GRMSE 2013, Wuhan, China, November 8-10, 2013, proceedings. Part II""","""Bian, Fuling.""","""Berlin""","""Conference proceedings.""",9783642419072,"""Communications in computer and information science ; 399.""","""xxiii, 637 p."""
b5385,"""Uncertainty in Geometric Computations""","""Winkler, Joab.""","""Boston, MA""","""Electronic books.""",9781461508137,"""International series in engineering and computer science ; 704.""","""1 online resource (xviii, 210 pages)."""
b5386,"""Trusted Recovery and Defensive Information Warfare""","""Liu, Peng.""","""Boston, MA""","""Electronic books.""",9781475768800,"""Advances in information security ; 4.""","""1 online resource (xvi, 133 p.)."""
b5387,"""Advances in Digital Forensics XIII : 13th IFIP WG 11.9 International Conference, Orlando, FL, USA, January 30 - February 1, 2017, Revised Selected Papers""","""Peterson, Gilbert. | Shenoi, Sujeet.""","""Cham""","""Electronic books.""",9783319672083,"""IFIP advances in information and communication technology ; 511. 1868-4238""","""1 online resource (xviii, 303 p.)"""
b5390,"""Statistical and Scientific Database Management : Fourth International Working Conference SSDBM Rome, Italy, June 21-23, 1988 Proceedings""","""Rafanelli, M. (Maurizio)""","""Berlin, Heidelberg""","""Electronic books.""",9783540460459,"""Lecture notes in computer science ; 339. 0302-9743""","""1 online resource"""
