ID,Title,Author,Publication,Format,ISBN,Series,Physical Details
a5399,"""transactions on large-scale data- and knowledge-centered systems iii : special issue on data and knowledge management in grid and p2p systems""","""abdelkader hameurlain, josef küng, roland wagner (eds.)""","""heidelberg ; new york : springer, [2011] ©2011""","""books""",9783642230745,"""lecture notes in computer science ; 6790,lecture notes in computer science. journal subline,""","""nan"""
a5400,"""data security breaches and privacy in europe""","""rebecca wong""","""london : springer, 2013.""","""books""",9781447155867,"""springerbriefs in cybersecurity,""","""nan"""
a5403,"""scientific data mining : a practical perspective""","""chandrika kamath""","""philadelphia : society for industrial and applied mathematics, [2009] ©2009""","""books""",9780898716757,"""nan""","""nan"""
a5404,"""principles of data security""","""ernst l. leiss""","""new york : plenum press, [1982] ©1982""","""books""",9780306410987,"""foundations of computer science,""","""nan"""
a5405,"""single-component and binary non-silicate oxide glasses""","""o.v. mazurin, m.v. streltsina, and t.p. shvaiko-shvaikovskaya""","""amsterdam ; new york : elsevier ; new york, ny, u.s.a. : distributors for the u.s. and canada, elsevier science pub. co., 1985.""","""books""",9780444424846,"""handbook of glass data ; pt. b,physical sciences data ; 15,""","""nan"""
a5406,"""the papers of the twentieth sigcse technical symposium on computer science education""","""sponsored by the association for computing machinery, special interest group on computer science education, louisville, kentucky, february 23-25, 1989 ; edited by robert a. barrett, maynard j. mansfield""","""new york, n.y. : the group, [1989] ©1989""","""books""",9780897912983,"""sigcse bulletin. v. 21, no. 1 (feb. 1989),""","""nan"""
a5407,"""analysis of ordinal data""","""david k. hildebrand, james d. laing, howard rosenthal""","""beverly hills, calif. : sage publications, [1977] ©1977""","""books""",9780803907959,"""quantitative applications in the social sciences ; no. 8,sage university paper,""","""nan"""
a5408,"""bayesian data analysis""","""andrew gelman ... [and others]""","""london ; new york : chapman & hall, 1995.""","""books""",9780412039911,"""texts in statistical science,""","""nan"""
a5409,"""web-age information management : 17th international conference, waim 2016, nanchang, china, june 3-5, 2016, proceedings. part ii""","""bin cui, nan zhang, jianliang xu, xiang lian, dexi liu (eds.)""","""switzerland : springer, 2016.""","""books""",9783319399584,"""lecture notes in computer science ; 9659,lncs sublibrary. information systems and applications, incl. internet/web, and hci,""","""nan"""
a5410,"""genetically modified pest-protected plants science and regulation""","""committee on genetically modified pest-protected plants, board on agriculture and natural resources, national research council""","""washington, d.c. : national academy press, c2000.""","""books""",9780309504676,"""nan""","""nan"""
a5412,"""mining heterogeneous information networks : principles and methodologies""","""yizhou sun and jiawei han""","""[san rafael, calif.] : morgan & claypool publishers, [2012] ©2012""","""books""",9781608458013,"""synthesis lectures on data mining and knowledge discovery ; #5,""","""nan"""
a5413,"""data structures using java""","""duncan a. buell""","""burlington, mass. : jones & bartlett learning, [2013] ©2013""","""books""",9781449628079,"""nan""","""nan"""
a5414,"""constructive side-channel analysis and secure design : 5th international workshop, cosade 2014, paris, france, april 13-15, 2014, revised selected papers""","""emmanuel prouff (ed.)""","""cham : springer, 2014.""","""books""",9783319101750,"""lecture notes in computer science ; 8622,""","""nan"""
a5415,"""data collection : key debates and methods in social research""","""wendy olsen""","""london ; thousand oaks, calif. : sage, 2012.""","""books""",9781847872555,"""nan""","""nan"""
a5416,"""data modeling fundamentals : a practical guide for it professionals""","""paulraj ponniah""","""hoboken, n.j. : wiley-interscience, [2007] ©2007""","""books""",9780470141021,"""nan""","""nan"""
a5417,"""vax/vms internals and data structures : version 4.4""","""lawrence j. kenah, ruth e. goldenberg, simon f. bate""","""bedford, mass. : digital press, [1988] ©1988""","""books""",9781555580087,"""nan""","""nan"""
a5418,"""geo-spatial knowledge and intelligence : 4th international conference on geo-informatics in resource management and sustainable ecosystem, grmse 2016, hong kong, china, november 18-20, 2016, revised selected papers. part i""","""hanning yuan, jing geng, fuling bian (eds.)""","""singapore : springer, 2017.""","""books""",9789811039669,"""communications in computer and information science ; 698,""","""nan"""
a5420,"""building a digital network : data communications and digital telephony, 1950-1990""","""bryan dewalt""","""ottawa : national museum of science and technology, 1992.""","""books""",9780660120188,"""transformation series = collection transformation, 2,transformation series. 2,""","""nan"""
a5422,"""data analysis a bayesian tutorial""","""d.s. sivia with j. skilling""","""2nd ed. oxford : oxford university press, 2006.""","""books""",9781281341389,"""oxford science publications,""","""nan"""
a5423,"""handbook on mass spectrometry instrumentation, data and analysis, and applications""","""j.k. lang, editor""","""new york : nova science publishers, c2009.""","""books""",9781612096926,"""advances in chemistry research series,advances in chemistry research,""","""nan"""
a5424,"""computer science with mathematica : theory and practice for science, mathematics, and engineering""","""roman e. maeder""","""cambridge ; new york : cambridge university press, 2000.""","""books""",9780521631723,"""nan""","""nan"""
a5425,"""data-centric biology : a philosophical study""","""sabina leonelli""","""chicago ; london : the university of chicago press, 2016. ©2016""","""books""",9780226416335,"""nan""","""nan"""
a5426,"""transactions on large-scale data- and knowledge-centered systems xvii : selected papers from dawak 2013""","""abdelkader hameurlain, josef küng, roland wagner, ladjel bellatreche, mukesh mohania (eds.)""","""heidelberg : springer, [2015] ©2015""","""books""",9783662463352,"""lecture notes in computer science ; 8970,transactions on large-scale data- and knowledge-centered systems ; 17,""","""nan"""
a5427,"""foundations of large-scale multimedia information management and retrieval : mathematics of perception""","""edward y. chang""","""berlin ; new york : springer ; beijing : tsinghua university press, [2011] ©2011""","""books""",9783642204296,"""nan""","""nan"""
a5428,"""the natural hazards data resources directory : a resource for the disaster and hazard management community of practitioners and research scholars""","""leaura m. hennig, compiler and editor""","""boulder, colo. : published jointly by natural hazards research and applications information center, university of colorado [and] u.s. dept. of commerce, national oceanic and atmospheric administration, national geophysical data center, 1990.""","""books""",9781877943010,"""special publication (university of colorado boulder. natural hazards research and applications information center) ; 21,key to geophysical records documentation ; no. 23,""","""nan"""
a5430,"""data scientists at work""","""sebastian gutierrez""","""[berkeley, california] : apress, [2014] new york, ny : distributed to the book trade worldwide by springer science+business media ©2014""","""books""",9781430265986,"""nan""","""nan"""
a5431,"""scientific software systems : based on the proceedings of the international symposium on scientific software and systems, held at royal military college of science, shrivenham, july 1988""","""edited by j.c. mason and m.g. cox""","""london ; new york : chapman and hall, 1990.""","""books""",9780412345708,"""nan""","""nan"""
a5432,"""the measurement of scientific and technological activities using patent data as science and technology indicators patent manual""","""organisation for economic co-operation and development""","""paris : oecd publishing, 1994.""","""books""",9789264065574,"""nan""","""nan"""
a5433,"""financial cryptography and data security : fc 2017 international workshops, wahc, bitcoin, voting, wtsc, and ta, sliema, malta, april 7, 2017, revised selected papers""","""edited by michael brenner, kurt rohloff, joseph bonneau, andrew miller, peter y.a. ryan, vanessa teague, andrea bracciali, massimiliano sala, federico pintore, markus jakobsson""","""cham, switzerland : springer, 2017.""","""books""",9783319702780,"""lecture notes in computer science ; 10323,lncs sublibrary. security and cryptology,""","""nan"""
a5434,"""mathematics and statistics for use in the biological and pharmaceutical sciences""","""leonard saunders and robert fleming""","""second edition, revised and enlarged to incorporate an introduction to computer techniques. london : pharmaceutical press, 1971.""","""books""",9780853690771,"""nan""","""nan"""
