ID,Title,Author,Publication,Format,ISBN,Series,Physical Details
b5661,"""Bare-bones R : a brief introductory guide  ""","""Hogan, Thomas P.""","""Los Angeles""","""Electronic books.""",9781452230603,"""nan""","""1 online resource (xiii, 79 p.)"""
b3274,"""Mastering IDEAScript : the definitive guide  ""","""Mueller, John, 1958-""","""Hoboken, NJ""","""Electronic books.""",9781119202349,"""nan""","""1 online resource (xvii, 476 pages)"""
b5870,"""Doing media research : an introduction  ""","""Priest, Susanna Hornig.""","""Los Angeles""","""nan""",9781412960977,"""nan""","""xvii, 248 p."""
b2056,"""Emerging computation and information teChnologies for education : proceeding of 2012 International Conference on Emerging Computation and Information teChnologies for Education...""","""Mao, Elwin. | Xu, Linli. | Tian, Wenya.""","""Heidelberg ; Springer, Â©2012.""","""Electronic books. | Conference papers and proceedings.""",9783642284663,"""Advances in intelligent and soft computing ; 146.""","""1 online resource (xxii, 789 pages)"""
b2825,"""Topics in cryptology - CT-RSA 2016 : the Cryptographers' Track at the RSA Conference 2016, San Francisco, CA, USA, February 29 - March 4, 2016, Proceedings  ""","""Sako, Kazue""","""Cham""","""Electronic books. | Conference papers and proceedings.""",9783319294858,"""Lecture notes in computer science ; 9610. 0302-9743 LNCS sublibrary. SL 4, Security and cryptology.""","""1 online resource (xi, 465 pages)"""
b4292,"""Experiment! : planning, implementing, and interpreting  ""","""Andersson, Oivind, 1970-""","""Hoboken, NJ""","""Electronic books.""",9781118311011,"""nan""","""1 online resource"""
b6334,"""Science Education Research in the Knowledge-Based Society ""","""Psillos, Dimitris.""","""Dordrecht""","""Electronic books.""",9789401701655,"""nan""","""1 online resource (xi, 481 pages)"""
b3390,"""Structural Information and Communication Complexity : 22nd International Colloquium, SIROCCO 2015, Montserrat, Spain, July 14-16, 2015. Post-Proceedings  ""","""Scheideler, Christian.""","""Cham""","""Electronic books.""",9783319252582,"""Lecture notes in computer science ; 9439. 0302-9743 LNCS sublibrary. SL 1, Theoretical computer science and general issues.""","""1 online resource (xi, 476 p.)"""
b3181,"""Bioinformatics : Databases and Systems ""","""Letovsky, Stanley.""","""Boston, MA""","""Electronic books.""",9780306469039,"""nan""","""1 online resource (VIII, 304 p.)"""
b3264,"""Data envelopment analysis : theory, methodology, and application  ""","""Charnes, A.""","""Boston""","""Electronic books.""",9789401106375,"""nan""","""1 online resource (xii, 513 pages)"""
b1263,"""Logic, language, and computation : 9th International Tbilisi Symposium on Logic, Language, and Computation, TbiLLC 2011, Kutaisi, Georgia, September 26-30, 2011, Revised...""","""Bezhanishvili, Guram.""","""Berlin ; Springer, Â©2013.""","""Electronic books. | Conference papers and proceedings.""",9783642369766,"""Lecture notes in computer science ; 7758. Lecture notes in computer science. Lecture notes in artificial intelligence. FoLLI publications on logic, language and information. LNCS sublibrary. SL 1, Theoretical computer science and general issues.""","""1 online resource."""
b4494,"""Data Management and Internet Computing for ImagePattern Analysis ""","""Zhang, David.""","""Boston, MA""","""Electronic books.""",9781461515272,"""International Series on Asian Studies in Computer and Information Science ; 11.""","""1 online resource (xiii, 365 pages)."""
b3251,"""Progress in cryptology - LATINCRYPT 2014 : third International Conference on Cryptology and Information Security in Latin America FlorianÃ³polis, Brazil, September 17-19, 2014...""","""Aranha, Diego F., | Menezes, A. J.""","""Cham""","""Electronic books. | Conference papers and proceedings.""",9783319162959,"""Lecture notes in computer science ; 8895. 0302-9743""","""1 online resource (xii, 387 pages)"""
b4417,"""Engineering secure software and systems : 7th International Symposium, ESSoS 2015, Milan, Italy, March 4-6, 2015. Proceedings  ""","""Piessens, F. | Caballero, Juan, | Bielova, Nataliia,""","""Cham""","""Electronic books. | Conference papers and proceedings.""",9783319156187,"""Lecture notes in computer science ; 8978. 0302-9743 LNCS sublibrary. SL 4, Security and cryptology.""","""1 online resource (xii, 227 pages)"""
b4357,"""Content-Based Audio Classification and Retrieval for Audiovisual Data Parsing ""","""Zhang, Tong.""","""Boston, MA""","""Electronic books.""",9781475733396,"""International series in engineering and computer science ; 606.""","""1 online resource (xx, 136 pages)."""
b4677,"""Service-Oriented Crowdsourcing : Architecture, Protocols and Algorithms. ""","""Schall, Daniel.""","""New York, NY""","""Electronic books.""",9781461459569,"""SpringerBriefs in computer science, 2191-5768""","""1 online resource (XI, 94 p. 30 illustrations)."""
b3269,"""Transactions on computational science VII ""","""Gavrilova, Marina L. | Tan, C. J. Kenneth""","""Berlin ; Springer-Verlag, c2010.""","""Electronic books.""",9783642113895,"""Lecture notes in computer science ; 5890.""","""1 online resource (viii, 162 p.)."""
b220,"""Categorical data analysis for the behavioral and social sciences  ""","""Azen, Razia, 1969-""","""New York""","""Electronic books.""",9780203843611,"""nan""","""1 online resource (xii, 283 pages)"""
b6069,"""Bayesian networks and decision graphs  ""","""Jensen, Finn V.""","""New York""","""Electronic books.""",9781475735024,"""Statistics for engineering and information science.""","""1 online resource (xv, 268 pages)"""
b227,"""Data integration in the life sciences : 7th international conference, DILS 2010, Gothenburg, Sweden, August 25-27, 2010 : proceedings  ""","""Lambrix, Patrick. | Kemp, Graham""","""Berlin""","""Electronic books. | Conference papers and proceedings.""",9783642151200,"""Lecture notes in computer science ; 6254. Lecture notes in computer science. Lecture notes in bioinformatics. LNCS sublibrary. SL 8, Bioinformatics.""","""1 online resource (x, 214 p.)"""
b6724,"""Image encryption : a communication perspective  ""","""Abd el-Samie, Fathi E.""","""Boca Raton [Florida]""","""Electronic books.""",9781466576995,"""nan""","""1 online resource"""
b4716,"""Graph structures for knowledge representation and reasoning : third International Workshop, GKR 2013, Beijing, China, August 3, 2013, revised selected papers  ""","""Croitoru, Madalina, | Rudolph, Sebastian, | Woltran, Stefan, | Gonzales, Christophe,""","""Cham""","""Electronic books.""",9783319045344,"""Lecture notes in computer science ; 8323. 0302-9743 Lecture notes in computer science. Lecture notes in artificial intelligence. LNCS sublibrary. SL 7, Artificial intelligence.""","""1 online resource (x, 210 pages)"""
b5183,"""Advanced Signature Indexing for Multimedia and Web Applications ""","""Manolopoulos, Yannis.""","""Boston, MA""","""Electronic books.""",9781441986368,"""Advances in database systems ; 27.""","""1 online resource (218 pages)."""
b2504,"""Computer algebra in scientific computing : 13th international workshop, CASC 2011, Kassel, Germany, September 5-9, 2011 : proceedings  ""","""Gerdt, Vladimir P.""","""Berlin ; Springer, Â©2011.""","""Electronic books. | Conference papers and proceedings.""",9783642235689,"""Lecture notes in computer science ; 6885. 0302-9743 LNCS sublibrary. SL 1, Theoretical computer science and general issues.""","""1 online resource (xi, 357 pages)"""
b4630,"""Computing perspectives  ""","""Wilkes, M. V. (Maurice Vincent)""","""San Francisco, California""","""Electronic books.""",9780080502687,"""nan""","""1 online resource (x, 207 pages)"""
b5612,"""Discovery science : 18th International Conference, DS 2015, Banff, AB, Canada, October 4-6, 2015. Proceedings  ""","""Japkowicz, Nathalie, | Matwin, Stan,""","""Cham""","""Electronic books.""",9783319242828,"""Lecture notes in computer science ; 9356. 0302-9743 Lecture notes in computer science. Lecture notes in artificial intelligence. LNCS sublibrary. SL 7, Artificial intelligence.""","""1 online resource (xv, 342 p.)"""
b1841,"""Passive and active measurement : 13th International Conference, PAM 2012, Vienna, Austria, March 12-14th, 2012. Proceedings  ""","""Taft, Nina. | Ricciato, Fabio.""","""Berlin ; Springer, Â©2012.""","""Electronic books. | Conference papers and proceedings.""",9783642285370,"""Lecture notes in computer science ; 7192. LNCS sublibrary. SL 5, Computer communication networks and telecommunications.""","""1 online resource (xi, 264 pages)."""
b5146,"""Computer Security - ESORICS 2000 : 6th European Symposium on Research in Computer Security, Toulouse, France, October 4-6, 2000. Proceedings. ""","""Cuppens, FrÃ©dÃ©ric.""","""Berlin ; Springer-Verlag Berlin Heidelberg, 2000.""","""Electronic books.""",9783540452997,"""Lecture notes in computer science ; 1895, 0302-9743""","""1 online resource."""
b2945,"""Selected areas in cryptography : 18th International Workshop, SAC 2011, Toronto, ON, Canada, August 11-12, 2011, Revised selected papers  ""","""Miri, Ali. | Vaudenay, Serge.""","""Berlin ; Springer, Â©2012.""","""Electronic books. | Conference papers and proceedings.""",9783642284960,"""Lecture notes in computer science ; 7118. LNCS sublibrary. SL 4, Security and cryptology.""","""1 online resource (xiii, 430 pages)."""
b6616,"""Modern statistical methods for HCI  ""","""Robertson, Judy, | Kaptein, Maurits,""","""Switzerland""","""Electronic books.""",9783319266336,"""Human-computer interaction series.""","""1 online resource (xx, 348 pages)."""
b4731,"""Index Data Structures in Object-Oriented Databases ""","""Mueck, Thomas A.""","""Boston, MA""","""Electronic books.""",9781461562139,"""Advances in database systems ; 7.""","""1 online resource (viii, 177 p.)."""
b4192,"""Formal techniques for distributed systems : 36th IFIP WG 6.1 International Conference, FORTE 2016, held as part of the 11th International Federated Conference on Distributed...""","""Albert, Elvira, | Lanese, Ivan,""","""Switzerland""","""Electronic books. | Conference papers and proceedings.""",9783319395708,"""LNCS sublibrary. SL 2, Programming and software engineering. Lecture notes in computer science ; 9688.""","""1 online resource (xvi, 275 pages)"""
b6654,"""Information technology : new generations: 13th International Conference on Information Technology  ""","""Latifi, Shahram,""","""Switzerland""","""Electronic books. | Conference papers and proceedings.""",9783319324678,"""Advances in intelligent systems and computing ; 448.""","""1 online resource."""
b1998,"""Informatics and management science VI ""","""Du, Wenjiang.""","""London ; Springer, Â©2013.""","""Electronic books. | Conference papers and proceedings.""",9781447148050,"""Lecture notes in electrical engineering ; v.209.""","""1 online resource."""
b342,"""Applied missing data analysis in health sciences ""","""Zhou, Xiao-Hau.""","""Hoboken, NJ""","""Electronic books.""",9781118573648,"""Statistic in practice.""","""1 online resource"""
b327,"""Geomatic Method for the Analysis of Data in the Earth Sciences ""","""Dermanis, Athanasios.""","""Berlin, Heidelberg""","""Electronic books.""",9783540455974,"""Lecture notes in earth sciences ; 95.""","""1 online resource (xiv, 262 pages)."""
b3583,"""Computer-Aided Reasoning : An Approach  ""","""Kaufmann, Matt.""","""Boston, MA""","""Electronic books.""",9781461544494,"""Advances in formal methods ; 3.""","""1 online resource (xv, 270 p.)."""
b2032,"""Multiagent System Technologies : 11th German Conference, MATES 2013, Koblenz, Germany, September 16-20, 2013 : proceedings  ""","""Klusch, Matthias, | Thimm, Matthias, | Paprzycki, Marcin,""","""Heidelberg""","""Electronic books. | Conference papers and proceedings.""",9783642407765,"""Lecture notes in computer science ; 8076. Lecture notes in computer science. Lecture notes in artificial intelligence. LNCS sublibrary. SL 7, Artificial intelligence.""","""1 online resource (xii, 426 pages)"""
b6869,"""Speech and Language Processing for Human-Machine Communications : Proceedings of CSI 2015  ""","""Agrawal, S. S. | Devi, Amita. | Wason, Ritika. | Bansal, Poonam.""","""Singapore""","""Electronic books.""",9789811066269,"""Advances in intelligent systems and computing ; 664.""","""1 online resource (223 p.)."""
b35,"""Business intelligence, analytics, and data science : a managerial perspective  ""","""Sharda, Ramesh""","""Boston""","""nan""",9780134633282,"""nan""","""xxvi, 486 pages ; 26 cm"""
b4897,"""Trust Management VIII : 8th IFIP WG 11.11 International Conference, IFIPTM 2014, Singapore, July 7-10, 2014. Proceedings  ""","""Zhou, Jianying,""","""Heidelberg""","""Electronic books.""",9783662438138,"""IFIP advances in information and communication technology ; 430. 1868-4238""","""1 online resource (xii, 247 pages)"""
b5309,"""The manual of scientific style : a guide for authors, editors, and researchers  ""","""Rabinowitz, Harold, | Vogel, Suzanne.""","""Amsterdam ; Academic Press/Elsevier, c2009.""","""Electronic books.""",9780123739803,"""nan""","""1 online resource (xii, 968 p.)"""
b49,"""Advanced statistical methods in data science  ""","""Chen, Ding-Geng, | Chen, Jiahua, | Lu, Xuewen, | Yi, Grace, | Yu, Hao,""","""Singapore""","""Electronic books. | Conference papers and proceedings.""",9789811025945,"""ICSA book series in statistics.""","""1 online resource."""
b4215,"""Methods in Protein Sequence Analysis : Proceedings of the 7th International Conference, Berlin, July 3-8, 1988  ""","""Wittmann-Liebold, Brigitte.""","""Berlin, Heidelberg""","""Electronic books.""",9783642738340,"""nan""","""1 online resource (xxxv, 575 pages)"""
